NroItem;CodTransaccion;NroSerial;CodCampus;NroFormulario;Nombre;Ubicación;Proveedor;EmpresaResponsable;Estado;codebar
398;327;KBM130091736;TE086;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE086*
399;327;Sin serial ;MO086;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO086*
400;327;400SN39228;CPU088;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU088*
401;327;COM2024CM21070574;MON087;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON087*
402;327;KBM130090721;TE087;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE087*
403;327;Sin serial ;MO087;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO087*
404;327;400SN39205;CPU089;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU089*
405;327;COM2024CM21070092;MON088;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON088*
406;327;KBM130090720;TE088;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE088*
407;327;Sin serial ;MO088;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO088*
408;327;102SN55087;CPU090;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU090*
409;327;COM2024CM21070318;MON089;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON089*
410;327;KBM130091722;TE089;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE089*
411;327;Sin serial ;MO089;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO089*
412;327;400SN39177;CPU091;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU091*
413;327;COM2024CM21070834;MON090;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON090*
414;327;KBM130091721;TE090;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE090*
415;327;Sin serial ;MO090;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO090*
416;327;102SN55102;CPU092;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU092*
417;327;COM2024CM21070199;MON091;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON091*
418;327;KBM130090736;TE091;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE091*
419;327;Sin serial ;MO091;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO091*
420;327;400SN39234;CPU093;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU093*
421;327;COM2024CM21070503;MON092;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON092*
422;327;KBM130091738;TE092;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE092*
423;327;Sin serial ;MO092;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO092*
424;327;400SN39174;CPU094;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU094*
425;327;COM2024CM21070236;MON093;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON093*
426;327;KBM130090702;TE093;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE093*
427;327;Sin serial ;MO093;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO093*
428;327;102SN55095;CPU095;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU095*
429;327;COM2024CM21070097;MON094;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON094*
430;327;KBM130091745;TE094;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE094*
431;327;Sin serial ;MO094;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO094*
432;327;102SN55086;CPU096;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU096*
433;327;COM2024CM21070239;MON095;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON095*
434;327;KBM130090746;TE095;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE095*
435;327;Sin serial ;MO095;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO095*
436;327;400SN39172;CPU097;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU097*
437;327;COM2024CM21070442;MON096;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON096*
438;327;KBM130091746;TE096;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE096*
439;327;Sin serial ;MO096;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO096*
440;327;102SN55083;CPU098;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU098*
441;327;COM2024CM21070223;MON097;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON097*
442;327;KBM130091747;TE097;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE097*
443;327;Sin serial ;MO097;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO097*
444;327;400SN39215;CPU099;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU099*
445;327;COM2024CM21070482;MON098;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON098*
446;327;KBM130091744;TE098;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE098*
447;327;Sin serial ;MO098;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO098*
448;327;400SN39227;CPU100;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU100*
449;327;COM2024CM21070844;MON099;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON099*
450;327;KBM130090744;TE099;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE099*
451;327;Sin serial ;MO099;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO099*
452;327;400SN39169;CPU101;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU101*
453;327;COM2024CM21070418;MON100;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON100*
454;327;KBM130090752;TE100;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE100*
455;327;Sin serial ;MO100;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO100*
456;327;500SN32576;CPU102;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU102*
457;327;COM2024CM21070597;MON101;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON101*
458;327;CK440U-10923;TE101;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE101*
459;327;Sin serial ;MO101;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO101*
460;327;500SN32598;CPU103;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU103*
461;327;COM2024CM21070864;MON102;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON102*
462;327;CK440U-10924;TE102;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE102*
463;327;Sin serial ;MO102;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO102*
464;327;500SN32557;CPU104;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU104*
465;327;COM2024CM21070602;MON103;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON103*
466;327;CK440U-10925;TE103;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE103*
467;327;Sin serial ;MO103;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO103*
468;327;500SN32564;CPU105;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU105*
469;327;COM2024CM21070823;MON104;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON104*
470;327;CK440U-10926;TE104;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE104*
471;327;Sin serial ;MO104;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO104*
472;327;500SN32556;CPU106;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU106*
473;327;COM2024CM21070855;MON105;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON105*
474;327;CK440U-10927;TE105;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE105*
475;327;Sin serial ;MO105;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO105*
476;327;500SN32571;CPU107;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU107*
477;327;COM2024CM21070180;MON106;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON106*
478;327;CK440U-10936;TE106;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE106*
479;327;Sin serial ;MO106;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO106*
480;327;500SN32591;CPU108;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU108*
481;327;COM2024CM21070122;MON107;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON107*
482;327;CK440U-10937;TE107;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE107*
483;327;Sin serial ;MO107;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO107*
484;327;500SN32584;CPU109;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU109*
485;327;COM2024CM21070784;MON108;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON108*
486;327;CK440U-10935;TE108;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE108*
487;327;Sin serial ;MO108;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO108*
488;327;500SN32627;CPU110;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU110*
489;327;COM2024CM21070095;MON109;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON109*
490;327;CK440U-10974;TE109;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE109*
491;327;Sin serial ;MO109;966217823;Mouse - Bodg50 - 4051 -900 -0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO109*
492;327;500SN32621;CPU111;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU111*
493;327;COM2024CM21070221;MON110;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON110*
494;327;CK440U-10932;TE110;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE110*
495;327;Sin serial ;MO110;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO110*
496;327;500SN32588;CPU112;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU112*
497;327;COM2024CM21070836;MON111;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON111*
498;327;CK440U-10934;TE111;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE111*
499;327;Sin serial ;MO111;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO111*
500;327;500SN32626;CPU113;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU113*
501;327;COM2024CM21070776;MON112;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON112*
502;327;CK440U-10933;TE112;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE112*
503;327;Sin serial ;MO112;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO112*
504;327;500SN32596;CPU114;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU114*
505;327;COM2024CM21070605;MON113;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON113*
506;327;CK440U-10928;TE113;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE113*
507;327;Sin serial ;MO113;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO113*
508;327;500SN32567;CPU115;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU115*
509;327;COM2024CM21070511;MON114;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON114*
510;327;CK440U-11024;TE114;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE114*
511;327;Sin serial ;MO114;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO114*
512;327;500SN32585;CPU116;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU116*
513;327;COM2024CM21070408;MON115;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON115*
514;327;CK440U-10931;TE115;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE115*
515;327;Sin serial ;MO115;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO115*
516;327;500SN32572;CPU117;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU117*
517;327;COM2024CM21070209;MON116;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON116*
518;327;CK440U-11023;TE116;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE116*
519;327;Sin serial ;MO116;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO116*
520;327;500SN32599;CPU118;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU118*
521;327;COM2024CM21070285;MON117;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON117*
522;327;CK440U-11026;TE117;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE117*
523;327;Sin serial ;MO117;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO117*
524;327;500SN32581;CPU119;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU119*
525;327;COM2024CM21070086;MON118;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON118*
526;327;CK440U-11025;TE118;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE118*
527;327;Sin serial ;MO118;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO118*
528;327;500SN32619;CPU120;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU120*
529;327;COM2024CM21070669;MON119;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON119*
530;327;CK440U-10930;TE119;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE119*
531;327;Sin serial ;MO119;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO119*
532;327;500SN32575;CPU121;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*CPU121*
533;327;COM2024CM21070692;MON120;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MON120*
534;327;CK440U-10929;TE120;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*TE120*
535;327;Sin serial ;MO120;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*MO120*
536;327;500SN32595;CPU122;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*CPU122*
537;327;COM2024CM21070057;MON121;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*MON121*
538;327;CK440U-10760;TE121;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*TE121*
539;327;Sin serial ;MO121;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*MO121*
540;327;500SN32604;CPU123;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*CPU123*
541;327;COM2024CM21070575;MON122;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*MON122*
542;327;CK440U-10656;TE122;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*TE122*
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
