NroItem;CodTransaccion;NroSerial;CodCampus;NroFormulario;Nombre;Ubicación;Proveedor;EmpresaResponsable;Estado;codebar
412;327;400SN39177;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
413;327;COM2024CM21070834;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
414;327;KBM130091721;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
415;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
416;327;102SN55102;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
417;327;COM2024CM21070199;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
418;327;KBM130090736;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
419;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
420;327;400SN39234;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
421;327;COM2024CM21070503;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
422;327;KBM130091738;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
423;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
424;327;400SN39174;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
425;327;COM2024CM21070236;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
426;327;KBM130090702;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
427;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
428;327;102SN55095;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
429;327;COM2024CM21070097;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
430;327;KBM130091745;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
431;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
432;327;102SN55086;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
433;327;COM2024CM21070239;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
434;327;KBM130090746;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
435;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
436;327;400SN39172;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
437;327;COM2024CM21070442;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
438;327;KBM130091746;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
439;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
440;327;102SN55083;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
441;327;COM2024CM21070223;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
442;327;KBM130091747;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
443;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
444;327;400SN39215;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
445;327;COM2024CM21070482;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
446;327;KBM130091744;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
447;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
448;327;400SN39227;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
449;327;COM2024CM21070844;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
450;327;KBM130090744;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
451;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
452;327;400SN39169;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
453;327;COM2024CM21070418;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
454;327;KBM130090752;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
455;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
456;327;500SN32576;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
457;327;COM2024CM21070597;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
458;327;CK440U-10923;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
459;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
460;327;500SN32598;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
461;327;COM2024CM21070864;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
462;327;CK440U-10924;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
463;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
464;327;500SN32557;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
465;327;COM2024CM21070602;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
466;327;CK440U-10925;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
467;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
468;327;500SN32564;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
469;327;COM2024CM21070823;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
470;327;CK440U-10926;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
471;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
472;327;500SN32556;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
473;327;COM2024CM21070855;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
474;327;CK440U-10927;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
475;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
476;327;500SN32571;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
477;327;COM2024CM21070180;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
478;327;CK440U-10936;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
479;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
480;327;500SN32591;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
481;327;COM2024CM21070122;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
482;327;CK440U-10937;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
483;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
484;327;500SN32584;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
485;327;COM2024CM21070784;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
486;327;CK440U-10935;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
487;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
488;327;500SN32627;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
489;327;COM2024CM21070095;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
490;327;CK440U-10974;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
491;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 -0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
492;327;500SN32621;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
493;327;COM2024CM21070221;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
494;327;CK440U-10932;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
495;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
496;327;500SN32588;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
497;327;COM2024CM21070836;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
498;327;CK440U-10934;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
499;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
500;327;500SN32626;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
501;327;COM2024CM21070776;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
502;327;CK440U-10933;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
503;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
504;327;500SN32596;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
505;327;COM2024CM21070605;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
506;327;CK440U-10928;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
507;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
508;327;500SN32567;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
509;327;COM2024CM21070511;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
510;327;CK440U-11024;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
511;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
512;327;500SN32585;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
513;327;COM2024CM21070408;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
514;327;CK440U-10931;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
515;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
516;327;500SN32572;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
517;327;COM2024CM21070209;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
518;327;CK440U-11023;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
519;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
520;327;500SN32599;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
521;327;COM2024CM21070285;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
522;327;CK440U-11026;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
523;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
524;327;500SN32581;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
525;327;COM2024CM21070086;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
526;327;CK440U-11025;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
527;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
528;327;500SN32619;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
529;327;COM2024CM21070669;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
530;327;CK440U-10930;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
531;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
532;327;500SN32575;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
533;327;COM2024CM21070692;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
534;327;CK440U-10929;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
535;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Salón Skylab;Compumax Computer ;Campuslands;0;*000000*
536;327;500SN32595;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
537;327;COM2024CM21070057;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
538;327;CK440U-10760;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
539;327;Sin serial ;000000;966217823;Mouse - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
540;327;500SN32604;000000;966217823;CPU - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
541;327;COM2024CM21070575;000000;966217823;Monitor - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
542;327;CK440U-10656;000000;966217823;Teclado - Bodg50 - 4051 -900 - 0005R5;Sala asesoria;Compumax Computer ;Campuslands;0;*000000*
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
